Name,Total-Rate,Worth-Ratio,Phone,City,Region,Street,Quality-Rate,Service-Rate,Decoration-Rate,free internet,hookah,cigarettes,parking-lot,Pose,Free-Delivery,View,BreakFast,Outdoor,Live-Music,Sum-Of-Featurs,Time-Open,Time-Close
میک مک,6.9,4,2122534920,تهران,مجيديه شمالي,"خيابان استادحسن بنا،خيابان جعفري پلاك ٦٦",4,4,4,0,0,0,0,1,0,0,0,0,0,1,11:00,24:00:00
روکوپارک (مرزداران),8.5,4,2144384200,تهران,بلوار مرزداران," نبش خیابان البرز، شماره ۷۱۰",4,4,4,1,0,0,0,1,1,0,0,0,0,3,12:00,24:00:00
ولو پارکو,8.1,4,2122141140,تهران,سعادت آباد," چهار راه سرو،بلوار پيام،انتهاي كوچه شهروند پلاك ٢٠",4,4,4,1,1,1,0,1,1,1,0,0,1,7,11:30,24:00:00
طبیعت VIP,8,4,2188194706,تهران,اتوبان حقانی," خیابان شهیدی، پارک آب و آتش انتهای پل طبیعت",4,4,4,1,0,1,0,1,0,0,0,0,0,3,12:00,24:00:00
گراند حیات,8.8,4,2122841634,تهران,خیابان پاسداران," خیابان نگارستان هشتم، نبش چهارراه اول پلاک ۲۶",4,4,4,1,1,1,0,1,0,1,0,1,1,7,11:30,24:00:00
کافه بازی گیک,8.3,4,2188300805,تهران,خیابان کریمخان," خیابان سنایی، کوچه سوم، پلاک ۴",4,4,4,0,0,0,0,1,0,0,0,0,0,1,12:00,24:00:00
خلیج فارس,7.5,4,2188053230,تهران,یوسف اباد,"جهان ارا،انتهایی خیابان 51،سمت راست(خیابان شصتم غربی)",4,4,4,1,1,1,0,1,0,0,0,0,0,4,11:00,24:00:00
قصرموج,8.2,4,2122255222,تهران,بلوار میرداماد," خیابان شمس تبریزی جنوبی ،  کوچه مریم ، پلاک ۲",4,4,4,1,1,1,1,1,1,1,1,0,1,10,9:00,24:00:00
بلوار,8.6,4,2122664534,تهران,‎زعفرانيه," مركز خريد پالاديوم ، طبقه دوم",4,4,4,1,0,1,1,1,1,1,1,1,0,8,8:00,24:00:00
لاین کافه(فود کورت پلاتین),7.3,4,211737,تهران,شهرک غرب,"بلوار فرحزادی،نبش سینمای ایران",4,3,4,1,0,0,1,1,0,0,0,0,0,3,8:00,24:00:00
بن ژور,7.9,4,2188731819,تهران,میدان آرژانتین," بلوار بیهقی ، روبروی پارکینگ شهروند",4,3,4,0,0,0,0,1,0,0,1,0,0,2,7:30,24:00:00
کفیشه,7.6,4,2188835221,تهران,خیابان کریمخان," خیابان شهید حسینی، پلاک ۱۱",4,4,4,1,0,0,0,1,0,0,0,0,0,2,9:00,24:00:00
ملانژ,7.6,4,21,تهران,سهروردی شمالی," خرمشهر(آپادانا) ، عشقیار(نیلوفر) ، پلاک 65",4,4,4,1,0,0,0,1,1,0,1,0,0,4,7:00,24:00:00
آرمه,7.4,4,2126290691,تهران,خيابان وليعصر," روبروي پارك ملت ، بلوار ناهيد غربي، پلاک 103/1",4,4,4,1,0,0,0,1,0,0,1,0,0,3,8:00,24:00:00
درخت ژینکو,7.9,4,2188090099,تهران,شهرک غرب," بلوار فرحزادی ، پایین تر از بلوار دریا ، نبش بوستان دوم شرقی",4,4,4,1,1,1,0,1,0,0,1,1,0,6,9:00,24:00:00
راشا,8.8,4,2188978752,تهران,ميدان فاطمی," مرکز خرید پرنيان، طبقه اول، واحد ۴۴",4,4,4,1,1,1,1,1,1,0,1,0,0,7,8:00,24:00:00
السا (سعادت آباد),7.6,4,2188094926,تهران,سعادت آباد," بلوار دریا ، انتهای کوچه رامشه ، بین توحید 1 و مهرداد ، پلاک 68/1",4,4,4,0,0,1,1,1,0,0,1,0,0,4,8:00,24:00:00
لمیز(میدان فاطمی),8.8,4,2188967443,تهران,میدان فاطمی (ضلع شمال غربی)," جنب پاساژ لئون ،  پلاک 18",4,4,4,1,0,0,0,1,0,0,1,0,0,3,7:00,24:00:00
دلو,7.3,4,2144666004,تهران,فاز ۱ اكباتان," بلوار نفيسي ، پلاک۷۹ ، طبقه اول ، واحد۲",4,4,4,1,1,1,0,1,0,0,1,0,1,6,8:00,24:00:00
اسکان الوند(شار),7.3,4,2142760,تهران,میدان آرژانتین,"خیابان الوند،کوچه اسفراین،نبش اهورامزدا،هتل اسکان الوند",4,4,4,0,0,1,1,1,0,0,0,0,0,3,8:00,24:00:00
لیدو,7.5,4,2177945526,تهران,نارمک," خیابان جانبازان شرقی، کوچه مصطفوی، پلاک27",4,4,4,1,0,1,0,1,0,0,1,0,0,4,8:00,24:00:00
کافه سله (ونک),6.7,4,2188620988,تهران,میدان ونک," خیابان خدامی، خیابان آفتاب، روبروی برج آفتاب، پلاک 11",4,4,4,1,0,1,0,1,0,1,1,0,0,6,11:00,24:00:00
شونیز,5.3,4,2188553832,تهران,میدان آرژانتین, اول خیابان احمد قیصر پلاک 58,4,4,4,0,0,0,0,0,0,0,0,0,0,0,9:00,24:00:00
پستو,7.3,4,2188261409,تهران,گیشا, نرسیده به کوچه دوم جنب موسسه زبان پارسایان,4,4,4,1,1,1,0,1,1,0,0,0,0,5,10:00,24:00:00
رباعی,8.1,5,2188726908,تهران,یوسف آباد," خیابان اسدآبادی، خیابان هجدهم، پلاک33",5,5,5,1,0,0,0,1,0,0,0,0,0,2,9:00,23:00
ایده کونفه,8.1,0,2188349691,تهران,کریمخان," خیابان سنایی، خیابان 18، پلاک28",0,0,0,0,0,0,0,1,0,0,1,0,0,2,8:30,23:00
لیدو پلاس,6.7,3,2177942336,تهران,ضلع غربی میدان هفت‌حوض," کوچه عظیمی‌نیا، پلاک ۲۴",4,3,3,0,0,0,0,1,0,0,1,1,0,3,8:00,23:00
لامینر لانژ,5.2,0,9034445023,تهران,شهرك اكباتان,"فاز٢،مجتمع تجارى مگامال،تراس طبقه دوم",0,0,0,0,0,0,1,1,0,0,1,1,0,4,10:00,23:00
چای (هفت تیر),5.3,4,2188832266,تهران,کریمخان‌زند," خردمند جنوبی، بن‌بست وحدتی‌منش،پلاک ۲",2,2,2,0,0,0,0,1,0,0,0,1,0,2,13:00,23:00
کلاور,8.1,5,2186071182,تهران,خردمند شمالی,"نبش کوچه سهیلی،پلاک ۱۱۱/۱",5,5,5,0,0,1,0,1,0,0,0,0,0,2,12:00,23:00
بلیتون,3.8,4,2126470396,تهران,نیاوران," خیابان پور ابتهاج ، نبش خداوردی ، مجتمع لیدو ، طبقه R1",1,2,1,1,0,0,1,1,0,0,0,0,0,3,17:00,23:00
سم بی سم,8.3,0,2126854627,تهران,نیاوران,"بعد از سه راه یاسر به سمت تجریش،عمارت سین هشتم،پلاک۳۱۱",0,0,0,0,0,0,0,1,0,0,1,1,0,3,8:30,23:00
چای کنار,2.4,1,2188011081,تهران,فاطمی," خیابانِ کاج، نبشِ کوچه‌ شش",1,1,2,0,0,1,0,1,0,0,1,1,0,4,8:00,23:00
آموره,8.1,4,2166749574,تهران,خیابان فردوسي," نرسیده به میدان فردوسی، کوچه ضرابي پلاک4",5,5,4,0,0,1,0,1,0,0,1,0,0,3,9:00,23:00
ویونا (سهروردی),6.7,0,2188524461,تهران,خیابان سهروردی شمالی,نبش خیاابان توپچی,0,0,0,0,0,0,0,1,0,0,1,0,0,2,9:00,23:00
آوانا,3.8,0,2155357800,تهران,نازی آباد," بازار دوم، خیابان نیکنام شمالی،پلاک46",0,0,0,0,0,0,0,1,1,0,0,1,0,3,11:00,23:00
آبتین,3.8,3,9127438417,تهران,میدان امام حسین,نبشِ چهارراه صفا,1,3,3,0,0,0,0,1,0,0,0,0,0,1,11:00,23:00
ال ماسو,6.7,5,2177200495,تهران,تهرانپارس," بالاتر از فلکه سوم، انتهای خیابان خدابنده، ساختمان امیران",2,3,2,0,0,0,0,1,0,0,0,0,0,1,11:00,23:00
راکان,5.2,4,2144847702,تهران,انتهای اتوبان ستاری شمال,"میدان دانشگاه،نبش خیابان مخابرات",2,2,3,0,0,0,0,1,1,0,0,0,0,2,11:00,23:00
فرمو,8.1,5,2188886240,تهران,خیابان گاندی, ضلع شمالی پل همت,4,5,4,0,0,0,0,1,1,0,1,0,0,3,7:00,23:00
ناک,8.1,0,2188495329,تهران,هفت تیر," مفتح جنوبی، ورکش، نبش سیاسی پلاک ۱۷/۷",0,0,0,0,0,1,0,1,0,0,1,0,0,3,7:30,23:00
کلانا (فیروزه),6.7,0,2188943555,تهران,نرسیده به میدان ولیعصر, نبش خیابان فیروزه,0,0,0,0,0,0,0,1,0,0,1,0,0,2,7:00,23:00
ویونا (روشا اکسپرس),8.1,4,2125714114,تهران,ابتدای خیابان لواسانی,"مرکزخرید روشا،درب ورودی فرمانیه",5,5,5,0,0,0,1,1,0,0,1,1,0,4,7:00,23:00
کارخانه,5.3,5,2188069160,تهران,میدان شیخ بهایی," جنب بانک رفاه ، شماره 1",1,2,1,1,0,0,0,1,0,0,1,0,0,3,9:00,23:00
چینو,8.1,0,9361121275,تهران,پونک,"ضلع شمالی مجتمع بوستان،خیابان کربلایی احمد (اردیبهشت)،راهرو آبشار بالا،پلاک ۸۳۶",0,0,0,1,1,0,0,1,0,0,0,0,0,3,10:00,23:00
عمارت نظامیه,6.7,0,2175904,تهران,ميدان بهارستان," خيابان مصطفى خمينى، خيابان نظاميه، كوچه اصالت، بن بست پنجم",0,0,0,1,0,0,0,1,0,1,1,0,0,4,9:00,23:00
میان,8.2,5,2166424376,تهران,انقلاب," جمالزاده جنوبی، رشتچی، پ ۲۶",5,5,5,0,0,0,0,1,0,0,0,1,0,2,16:00,23:00
هننی دونات (شهرک غرب),8.1,4,2188580422,تهران,شهرک غرب," بلوار دادمان، نرسیده به  پل یادگار ، پلاک ۱۶۷",5,5,5,0,0,0,0,1,0,0,0,0,0,1,10:00,23:00
زبان کلامستان,6.7,0,2188533413,تهران,میدان پالیزی," ابتدای خیابان قندی، نبش دوم ، پلاک 21 زیرزمین",0,0,0,1,0,0,0,1,0,0,1,0,0,3,10:00,23:00
دایس,7.5,4,2188842538,تهران,پل کریمخان,"ابتدای میرزای شیرازی،نبش کوچه یکم ،پلاک 3/2",4,3,3,0,0,1,0,1,0,0,1,0,0,3,8:00,23:00
کتاب رنگی,8.2,0,2166976042,تهران,بلوار کشاورز," خیابان 16 آذر ،بن بست پارسی ،پلاک 6",0,0,0,1,0,0,0,1,0,0,1,0,0,3,8:00,23:00
سه ضلعی,6.7,0,2166959918,تهران,خیابان انقلاب," خیابان فلسطین، کوچه پشن، پلاک ۱۵",0,0,0,1,0,0,0,1,0,0,0,0,0,2,10:00,23:00
فروغ (انقلاب),7.5,3,2166407186,تهران,خیابان انقلاب," بین چهار راه ولیعصر و پل کالج، روبروی خیابان خارک، پلاک 793",3,3,3,1,0,1,0,1,0,0,1,0,0,4,8:00,23:00
سیلک,8.1,0,2166419145,تهران,میدان انقلاب," کارگر شمالی، نبش نصرت ، پلاک ۱۵۱۹",0,0,0,1,0,0,0,1,0,0,1,0,0,3,9:00,23:00
ج (پاسداران),6.7,2,0,تهران,خیابان پاسداران," خیابان دولت، نرسیده به چهار راه قنات، خیابان سنجابی، پلاک 14",4,5,4,1,1,0,0,1,0,0,0,0,0,3,11:30,23:00
پلاک (فلسطین),6.7,3,2188966863,تهران,میدان فلسطین," فلسطین شمالی، بن بست سعیدی، پلاک 9",4,3,4,1,0,0,0,1,0,0,1,0,0,3,8:00,23:00
صدف (تهرانپارس),6.7,0,2177199141,تهران,تهرانپارس," خیابان فرجام، خیابان سراج، خیابان جهانشاهلو (سی متری دوم)، پلاک 191",0,0,0,1,1,0,0,1,1,0,1,0,0,5,9:00,23:00
الک دولک,2.4,0,2122242183,تهران,بلوار اندرزگو شرق به غرب,"نرسیده به بلوار کاوه،بن بست تابان پلاک 3",0,0,0,0,0,0,0,1,0,0,0,0,0,1,16:00,23:00
ویونا (اوپال سنتر),7.4,5,2122110961,تهران,خیابان فرحزادی," میدان کتاب، مرکز تجاری اوپال سنتر،طبقه 3",3,3,4,1,0,0,1,1,0,0,0,0,0,3,9:00,23:00
برد,6.7,3,2188867924,تهران,خیابان مطهری," نرسیده به سهروردی، پلاک ۱۲۰، طبقه زیر همکف",3,3,3,0,0,1,0,1,0,0,0,0,0,2,16:30,23:00
ویونا (پلاتین),6.3,4,2186090827,تهران,میدان صنعت," خیابان فرحزادی، ابتدای خیابان سیمای ایران، مجموعه پلاتین",3,3,3,0,0,0,1,1,0,0,0,0,0,2,8:30,23:00
کاوا,7.4,0,9123949004,تهران,خیابان آیت الله کاشانی," خیابان ۲۰۰ دستگاه، کوچه یکم پلاک ۱۲",0,0,0,0,0,0,0,1,0,0,0,0,0,1,9:00,23:00
چارلی (صادقیه),5.2,2,2144269171,تهران,اریاشهر," سازمان آب شرقی ، بالای فست فود دو لوپی",2,1,1,1,1,1,0,1,0,0,0,0,0,4,11:00,23:00
ژ 1,5.3,3,2186128640,تهران,سعادت آباد," ابتداي بلوار دريا ، نرسيده به خيابان صرافها جنوبی ، پلاك ۷۵",3,3,3,0,0,1,0,1,0,0,1,0,0,3,8:00,23:00
تیاناز,8.1,5,2177091217,تهران,نارمک,"خیابان مدائن شمالی، ابتدای خیابان شهید اخلاقی، پلاک۸۰",5,5,5,1,0,1,0,1,0,0,1,0,0,4,9:00,23:00
لارنس,8.2,5,2188369885,تهران,شهرک غرب,"بلوار فرحزادی انتهای سپهر،گلبرگ سوم،مرکز خرید یادگار،طبقه اول،راهروی A شرقی واحد 68",5,5,5,0,0,0,0,1,1,0,0,0,0,2,11:00,23:00
چهارباغ,5.2,0,2144433107,تهران,جنت آبادجنوبی," بلوار چهارباغ شرقی، نرسیده به میدان آتش نشانی،پلاک 48",0,0,0,0,0,0,0,1,0,0,0,0,0,1,10:00,23:00
ریسترتو,6.7,3,9124053676,تهران,میدان هفت تیر," پایینتر از مسجد الجواد، بن‌بست هوشیار، پلاک ۳",4,3,3,1,0,0,0,1,1,0,0,0,0,3,11:00,23:00
بلک لانژ (بام لند),6.8,4,2140447182,تهران,دریاچه چیتگر,"مجتمع تجاری تفریحی باملند، بلوک c3 ، طبقه  اول",3,3,3,0,1,0,1,1,0,1,1,0,0,5,8:00,23:00
کافه 41,7.8,5,2186081195,تهران,میدان ونک," خیابان ونک، پلاک ۴۱",5,5,4,0,0,1,0,1,0,0,0,0,0,2,7:00,23:00
دربار,5.7,4,2188802576,تهران,خیابان قرنی," نرسیده به خیابان کریمخان، کوچه امانی، پلاک پنج",3,3,3,0,0,0,0,1,0,0,1,1,0,3,9:30,23:00
کویین,6,2,2122191981,تهران,اقدسیه," بزرگراه ارتش، بلوار اوشان، خیابان شفیعی، خیابان رضوان، پلاک ۱۹",3,1,3,0,1,0,0,1,1,0,0,0,0,3,11:00,23:00
بن چیبو,4.4,1,2144403011,تهران,پونک," بلوار میرزا بابایی، نبش بلوار عدل، ضلع جنوب شرقی چهار راه، پلاک۳۰، جنب مسکن سازان",1,1,1,0,1,0,0,1,1,0,0,0,0,3,12:00,23:00
سالومه,7.6,5,2133829790,تهران,خیابان پیروزی,"بلوار ابوذر،پل پنجم،مسلم شمالی",5,5,4,0,0,0,0,1,0,0,0,0,0,1,8:30,23:00
شیث,3.8,0,2188046678,تهران,ميدان ونك," خيابان ملاصدرا ، خيابان شيراز شمالي ، ميدان شيراز شمالي ، ساختمان ايران سكنا ، پلاك 236",0,0,0,1,0,0,0,1,0,0,0,0,0,2,11:00,23:00
دیدار,4.1,5,9109101078,تهران,بزرگراه خرازی, بازار ایران مال ط2,2,2,2,0,0,1,0,1,0,0,0,1,0,3,9:00,23:00
روکو (فودکورت ارگ),7,3,2122396583,تهران,میدان تجریش,"خیابان سعدآباد،مجتمع ارگ،طبقه1+",3,3,2,1,0,0,1,1,0,0,0,0,0,3,9:30,23:00
فکر (دانشگاه),7.3,4,2166470012,تهران,خيابان انقلاب,"ابتداى خيابان دانشگاه،بن بست پورجوادى،پلاک 7",3,2,4,1,0,1,0,1,0,0,0,0,0,3,11:00,23:00
لایم (گلستان),7.3,4,2188362160,تهران,شهرك غرب,"خيابان ايران زمين،پاساژ گلستان،حياط شرقى",4,3,3,1,0,1,0,1,0,1,1,1,0,6,9:00,23:00
کام,6.7,0,2188989615,تهران,یوسف آباد," نبش یکم، پلاک ۳ طبقه روی همکف",0,0,0,1,0,1,0,1,0,0,0,1,0,4,8:00,23:00
کاکتا,5.9,5,9388160909,تهران,جنت آباد جنوبی," کوچه آذرشب، پلاک ۳۸/۸",5,5,4,1,0,0,0,1,0,0,0,0,0,2,11:00,23:00
چارگوش,3.9,2,2144331571,تهران,شهران," خیابان وسک، بالاتر از کوچه دوم",2,2,2,0,0,0,0,1,0,0,1,0,0,2,9:00,23:00
حصار (مهر نیکتا),8.1,1,2122026239,تهران,خیابان ولیعصر,"روبه روی پارک ملت،نبش کوچه انصاری،برج ملت ، طبقه همکف ، واحد ۲۸",1,1,1,1,0,0,0,1,1,0,1,0,0,4,9:00,23:00
ایران نوتلا,7.4,3,2126455184,تهران,آجودانیه,"مجتمع تفریحی عرش آجودانیه،طبقه دوم،شماره 159",3,3,3,0,0,0,1,1,1,0,0,0,0,3,12:00,23:00
آیس پک,6.9,3,2133333704,تهران,خیابان پیروزی," ایستگاه صد دستگاه، پلاک ۴۸۰",3,3,3,0,0,0,0,1,1,0,1,0,0,3,12:00,23:00
بالا,8.3,5,2188813578,تهران,خیابان میرازی شیرازی,"نبش کوچه یازدهم،خانه موسیقی بتهوون،پلاک ۶۹،طبقه بالا",5,5,4,1,0,1,0,1,0,1,1,0,1,6,8:00,23:00
ویکولو (بام لند ),7.2,4,2140447261,تهران,بزرگراه همت غرب," دریاچه چیتگر ، مجتمع بام لند ، بلوک A",4,3,3,1,0,1,1,1,0,0,1,1,0,6,10:00,23:00
آبمیوه بستنی شاهو,5.3,2,2188615822,تهران,شیراز جنوبی," رو به روی بوستان اسدآبادی، پلاک 2",3,2,2,0,0,0,0,1,0,0,0,0,0,1,12:00,23:00
لیبرو (پالادیوم),7.4,4,2122660401,تهران,زعفرانیه,"مقدس اردبیلی،نرسیده به میدان الف،مرکز خرید پالادیوم،طبقه ۳",4,3,4,1,0,1,0,1,0,1,1,1,0,6,9:00,23:00
75,6,2,2122256876,تهران,میدان محسنی,"خیابان شاه نظری، کوچه دوم، پاركينگ مجتمع راز",3,2,2,1,0,1,1,1,0,0,1,0,1,6,9:00,23:00
کوبار,4.4,0,9355444943,تهران,اشرفی اصفهانی جنوب به شمال," نرسیده به پل همت، خیابان قموشی، پلاک 57",0,0,0,0,1,0,0,1,0,0,1,0,0,3,8:00,23:00
کافه 75,8.1,0,2122256876,تهران,میرداماد," میدان محسنی، خیابان شاه نظری، کوچه دوم، پاركينگ راز",0,0,0,0,0,1,1,1,0,0,1,0,0,4,9:30,23:00
ولگا,6.5,2,9011388241,تهران,خیابان کریمخان,"خیابان سنایی، کوچه اعرابی ۵،پلاک 3",2,2,2,1,0,0,0,1,0,0,0,0,1,3,10:00,23:00
اشوان,7.5,5,2144635553,تهران,شهرک اکباتان," فاز یک ،سوپر دوم، شماره یک",5,5,5,1,1,1,0,1,0,0,1,0,0,5,10:00,23:00
آریانا آرت کافه,6.9,3,2122004741,تهران,خیابان فرشته," نرسیده به چناران، پلاک9",3,3,2,1,0,0,0,1,0,0,1,0,0,3,9:00,23:00
شهر کتاب,6.5,4,2122607631,تهران,خیابان شریعتی," نرسیده به پل صدر، پلاک ۱۶۷۱",4,3,4,0,0,1,0,1,0,0,1,0,0,3,10:00,23:00
اُپال,8.2,0,2146042912,تهران,اشرفی اصفهانی,"بالاتر از میدان پونک،نبش کوچه سیزدهم",0,0,0,1,0,1,0,1,0,0,1,0,1,5,8:00,23:00
قهوه خانه آذربایجان,7.4,0,2166419830,تهران,میدان انقلاب," ضلع شمال شرقی، پلاک ۱۱۱۹",0,0,0,0,1,1,0,1,0,0,1,0,0,4,8:00,23:00
حس خوب,6.1,0,2144309965,تهران,شهران جنوبی," کوچه پنجم شرقی(کوچه فرهنگسرای معرفت)، شماره 33",0,0,0,1,0,1,0,1,0,0,1,0,0,4,9:00,23:00
پاپا,8.4,0,2177956160,تهران,خیابان آیت," بالاتر از چهارراه تلفن خانه، به سمت میدان هفت حوض، پلاک ۲۳۵",0,0,0,0,0,1,0,1,0,0,1,0,0,3,8:00,23:00
ویونا (موزه سینما),8.8,5,2122742559,تهران,خیابان ولیعصر," بالاتر از زعفرانیه ، باغ فردوس، موزه سینمای ایران",5,5,5,1,0,0,0,1,0,0,1,0,1,4,8:30,23:00
مارکوف,7.8,4,9193972207,تهران,خیابان انقلاب," بعد از 4 راه ولی عصر، خیابان خارک، کوچه شهرود، پلاک 9",4,3,3,0,0,1,0,1,0,1,1,0,0,4,9:00,23:00
عمارت روبرو,5.7,3,2166404230,تهران,چهارراه ولیعصر," ضلع شمال شرقی، نبش بانک شهر،بن بست کیانپور",3,2,3,0,0,1,0,1,0,0,1,0,0,3,8:00,23:00
